/root/Desktop/IMG/center_2021_04_21_02_43_55_599.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_599.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_599.jpg,0,0,0,0.6859911
/root/Desktop/IMG/center_2021_04_21_02_43_55_664.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_664.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_664.jpg,0,0,0,0.6818581
/root/Desktop/IMG/center_2021_04_21_02_43_55_732.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_732.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_732.jpg,0,0,0,0.6763862
/root/Desktop/IMG/center_2021_04_21_02_43_55_803.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_803.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_803.jpg,0,0,0,0.6723112
/root/Desktop/IMG/center_2021_04_21_02_43_55_878.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_878.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_878.jpg,0,0,0,0.666916
/root/Desktop/IMG/center_2021_04_21_02_43_55_948.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_55_948.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_55_948.jpg,0,0,0,0.6628981
/root/Desktop/IMG/center_2021_04_21_02_43_56_017.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_017.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_017.jpg,0,0,0,0.6575785
/root/Desktop/IMG/center_2021_04_21_02_43_56_086.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_086.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_086.jpg,0,0,0,0.6536168
/root/Desktop/IMG/center_2021_04_21_02_43_56_155.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_155.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_155.jpg,0,0,0,0.648372
/root/Desktop/IMG/center_2021_04_21_02_43_56_227.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_227.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_227.jpg,0,0,0,0.6444659
/root/Desktop/IMG/center_2021_04_21_02_43_56_295.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_295.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_295.jpg,0,0,0,0.6392946
/root/Desktop/IMG/center_2021_04_21_02_43_56_366.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_366.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_366.jpg,0,0,0,0.6354433
/root/Desktop/IMG/center_2021_04_21_02_43_56_437.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_437.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_437.jpg,0,0,0,0.6303443
/root/Desktop/IMG/center_2021_04_21_02_43_56_510.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_510.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_510.jpg,0,0,0,0.6265472
/root/Desktop/IMG/center_2021_04_21_02_43_56_582.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_582.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_582.jpg,-0.1,0,0,0.6212397
/root/Desktop/IMG/center_2021_04_21_02_43_56_655.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_655.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_655.jpg,-0.3,0,0,0.6146659
/root/Desktop/IMG/center_2021_04_21_02_43_56_722.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_722.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_722.jpg,-0.2245195,0,0,0.6107718
/root/Desktop/IMG/center_2021_04_21_02_43_56_797.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_797.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_797.jpg,0,0,0,0.6059431
/root/Desktop/IMG/center_2021_04_21_02_43_56_864.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_864.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_864.jpg,0,0,0,0.602277
/root/Desktop/IMG/center_2021_04_21_02_43_56_941.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_56_941.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_56_941.jpg,0,0,0,0.5974447
/root/Desktop/IMG/center_2021_04_21_02_43_57_011.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_011.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_011.jpg,0,0,0,0.5926512
/root/Desktop/IMG/center_2021_04_21_02_43_57_080.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_080.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_080.jpg,-0.05,0,0,0.5889997
/root/Desktop/IMG/center_2021_04_21_02_43_57_151.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_151.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_151.jpg,-0.2,0,0,0.5846583
/root/Desktop/IMG/center_2021_04_21_02_43_57_218.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_218.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_218.jpg,-0.4,0,0,0.5778942
/root/Desktop/IMG/center_2021_04_21_02_43_57_291.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_291.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_291.jpg,-0.6000001,0,0,0.5698698
/root/Desktop/IMG/center_2021_04_21_02_43_57_360.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_360.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_360.jpg,-0.6597655,0,0,0.563711
/root/Desktop/IMG/center_2021_04_21_02_43_57_432.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_432.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_432.jpg,-0.4443026,0,0,0.5609908
/root/Desktop/IMG/center_2021_04_21_02_43_57_502.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_502.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_502.jpg,-0.2599311,0,0,0.5586307
/root/Desktop/IMG/center_2021_04_21_02_43_57_575.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_575.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_575.jpg,-0.01490021,0,0,0.5543165
/root/Desktop/IMG/center_2021_04_21_02_43_57_643.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_643.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_643.jpg,0,0,0,0.5509493
/root/Desktop/IMG/center_2021_04_21_02_43_57_713.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_713.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_713.jpg,0,0,0,0.5465294
/root/Desktop/IMG/center_2021_04_21_02_43_57_789.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_789.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_789.jpg,-0.15,0,0,0.5427435
/root/Desktop/IMG/center_2021_04_21_02_43_57_862.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_862.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_862.jpg,-0.35,0,0,0.5367388
/root/Desktop/IMG/center_2021_04_21_02_43_57_929.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_929.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_929.jpg,-0.5000001,0,0,0.5315316
/root/Desktop/IMG/center_2021_04_21_02_43_57_999.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_57_999.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_57_999.jpg,-0.7,0,0,0.5233428
/root/Desktop/IMG/center_2021_04_21_02_43_58_071.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_071.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_071.jpg,-0.8500001,0,0,0.5159429
/root/Desktop/IMG/center_2021_04_21_02_43_58_146.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_146.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_146.jpg,-1,0,0,0.5037451
/root/Desktop/IMG/center_2021_04_21_02_43_58_214.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_214.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_214.jpg,-1,0,0,0.49516
/root/Desktop/IMG/center_2021_04_21_02_43_58_284.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_284.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_284.jpg,-0.8974059,0,0,0.4910433
/root/Desktop/IMG/center_2021_04_21_02_43_58_354.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_354.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_354.jpg,-0.6630244,0,0,0.4889768
/root/Desktop/IMG/center_2021_04_21_02_43_58_431.jpg,/root/Desktop/IMG/left_2021_04_21_02_43_58_431.jpg,/root/Desktop/IMG/right_2021_04_21_02_43_58_431.jpg,-0.4324868,0,0,0.4869622
